acctype,accsize,acctargets,district,month,sales,qty,strategy1,strategy2,strategy3,salesvisit1,salesvisit2,salesvisit3,salesvisit4,salesvisit5,compbrand
Hospital,680,34,3,2014-10-01,15853992,153,0,0,0,0.0,1725000.0,525000.0,0.0,0.0,4
Hospital,680,34,3,2014-11-01,18752034,180,0,0,0,0.0,1575000.0,525000.0,0.0,0.0,4
Hospital,680,34,3,2014-12-01,20030582,193,0,0,0,0.0,1350000.0,450000.0,0.0,0.0,4
Hospital,680,34,3,2015-01-01,19348690,186,0,0,0,0.0,3000000.0,0.0,0.0,0.0,4
Hospital,680,34,3,2015-02-01,19519163,188,0,0,0,0.0,2325000.0,0.0,0.0,0.0,4
Hospital,680,34,3,2015-03-01,16450648,158,0,500500,0,0.0,3675000.0,0.0,0.0,0.0,4
Hospital,680,34,3,2015-04-01,21820549,210,100000,1959414,0,0.0,4350000.0,0.0,0.0,0.0,4
Hospital,680,34,3,2015-05-01,21735312,209,0,0,0,0.0,2250000.0,0.0,0.0,0.0,4
Hospital,680,34,3,2015-06-01,10143146,98,0,0,0,0.0,2625000.0,0.0,0.0,0.0,5
Hospital,680,34,3,2015-07-01,12785478,123,0,0,0,0.0,3000000.0,0.0,0.0,0.0,5
Hospital,680,34,3,2015-08-01,19092980,184,0,0,0,0.0,3300000.0,0.0,0.0,0.0,5
Hospital,680,34,3,2015-09-01,19092980,184,0,0,0,0.0,3525000.0,0.0,0.0,0.0,5
Hospital,60,4,3,2013-10-01,0,0,0,0,0,0.0,150000.0,0.0,75000.0,0.0,4
Hospital,60,4,3,2013-11-01,0,0,0,0,0,0.0,150000.0,0.0,0.0,0.0,4
Hospital,60,4,3,2013-12-01,0,0,0,0,0,75000.0,75000.0,75000.0,0.0,0.0,4
Hospital,60,4,3,2014-01-01,0,0,0,0,0,0.0,75000.0,75000.0,0.0,0.0,4
Hospital,60,4,3,2014-02-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,60,4,3,2014-03-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,60,4,3,2014-04-01,1704730,16,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,60,4,3,2014-05-01,5114191,49,0,660600,0,0.0,0.0,300000.0,0.0,0.0,4
Hospital,60,4,3,2014-06-01,0,0,0,366400,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,60,4,3,2014-07-01,6818921,66,0,376800,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,60,4,3,2014-08-01,8523652,82,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,60,4,3,2014-09-01,0,0,0,170000,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,60,4,3,2014-10-01,4261826,41,0,1189062,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,60,4,3,2014-11-01,4261826,41,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,60,4,3,2014-12-01,8523652,82,0,0,0,0.0,150000.0,150000.0,0.0,0.0,4
Hospital,60,4,3,2015-01-01,4261826,41,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,60,4,3,2015-02-01,4261826,41,0,0,0,0.0,450000.0,75000.0,0.0,75000.0,4
Hospital,60,4,3,2015-03-01,4261826,41,0,22132,0,0.0,600000.0,0.0,0.0,0.0,4
Hospital,60,4,3,2015-04-01,2557096,25,0,1764150,0,0.0,450000.0,0.0,0.0,0.0,4
Hospital,60,4,3,2015-05-01,2557096,25,0,0,0,0.0,450000.0,0.0,0.0,0.0,4
Hospital,60,4,3,2015-06-01,2557096,25,0,0,0,0.0,300000.0,0.0,0.0,0.0,5
Hospital,60,4,3,2015-07-01,6818921,66,0,0,0,0.0,600000.0,0.0,0.0,0.0,5
Hospital,60,4,3,2015-08-01,4261826,41,0,0,0,75000.0,600000.0,75000.0,0.0,0.0,5
Hospital,60,4,3,2015-09-01,2557096,25,0,0,0,75000.0,225000.0,225000.0,0.0,0.0,5
Pharmacy,580,24,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,580,24,3,2013-11-01,0,0,0,0,0,0.0,825000.0,750000.0,0.0,0.0,4
Pharmacy,580,24,3,2013-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,580,24,3,2014-01-01,2983278,16,0,376250,0,0.0,1275000.0,300000.0,0.0,0.0,4
Pharmacy,580,24,3,2014-02-01,0,0,0,52333,0,0.0,1875000.0,600000.0,0.0,0.0,4
Pharmacy,580,24,3,2014-03-01,0,0,1100399,0,0,0.0,2025000.0,900000.0,0.0,0.0,4
Pharmacy,580,24,3,2014-04-01,2557096,25,0,277270,0,0.0,1875000.0,1125000.0,0.0,0.0,4
Pharmacy,580,24,3,2014-05-01,852365,8,0,988000,0,0.0,1425000.0,975000.0,0.0,0.0,4
Pharmacy,580,24,3,2014-06-01,1704730,16,0,373485,0,0.0,675000.0,1350000.0,0.0,0.0,4
Pharmacy,580,24,3,2014-07-01,2557096,25,0,616000,0,0.0,450000.0,1650000.0,0.0,0.0,4
Pharmacy,580,24,3,2014-08-01,1704730,16,0,747270,0,0.0,225000.0,1125000.0,0.0,0.0,4
Pharmacy,580,24,3,2014-09-01,2557096,25,0,798570,0,0.0,75000.0,1800000.0,0.0,0.0,4
Pharmacy,580,24,3,2014-10-01,3409461,33,0,0,0,0.0,75000.0,1800000.0,0.0,0.0,4
Pharmacy,580,24,3,2014-11-01,2557096,25,0,20909,0,0.0,75000.0,1500000.0,0.0,0.0,4
Pharmacy,580,24,3,2014-12-01,3409461,33,0,1168455,0,0.0,0.0,1125000.0,0.0,0.0,4
Pharmacy,580,24,3,2015-01-01,3409461,33,0,16000,0,0.0,75000.0,1425000.0,0.0,0.0,4
Pharmacy,580,24,3,2015-02-01,5114191,49,0,1215907,0,0.0,75000.0,1500000.0,0.0,0.0,4
Pharmacy,580,24,3,2015-03-01,8523652,82,0,0,0,0.0,300000.0,1725000.0,0.0,0.0,4
Pharmacy,580,24,3,2015-04-01,13637843,131,93007,282078,0,0.0,300000.0,1875000.0,0.0,0.0,4
Pharmacy,580,24,3,2015-05-01,11080747,107,99484,0,0,0.0,225000.0,1275000.0,0.0,0.0,4
Pharmacy,580,24,3,2015-06-01,12785478,123,0,0,0,0.0,0.0,1725000.0,0.0,0.0,5
Pharmacy,580,24,3,2015-07-01,14490208,139,0,1724353,0,0.0,375000.0,1425000.0,0.0,0.0,5
Pharmacy,580,24,3,2015-08-01,14490208,139,1438464,463116,910584,0.0,300000.0,1275000.0,0.0,0.0,5
Pharmacy,580,24,3,2015-09-01,12785478,123,0,811482,0,0.0,300000.0,825000.0,0.0,0.0,5
Hospital,420,15,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,420,15,3,2013-11-01,0,0,0,0,0,0.0,75000.0,375000.0,0.0,0.0,4
Hospital,420,15,3,2013-12-01,852365,8,0,0,0,0.0,225000.0,150000.0,0.0,0.0,4
Hospital,420,15,3,2014-01-01,852365,8,0,0,0,0.0,150000.0,375000.0,0.0,0.0,4
Hospital,420,15,3,2014-02-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,420,15,3,2014-03-01,0,0,0,0,0,0.0,375000.0,75000.0,0.0,0.0,4
Hospital,420,15,3,2014-04-01,0,0,0,31772,0,0.0,375000.0,525000.0,0.0,0.0,4
Hospital,420,15,3,2014-05-01,852365,8,0,558330,0,0.0,600000.0,600000.0,0.0,0.0,4
Hospital,420,15,3,2014-06-01,0,0,0,0,0,0.0,75000.0,300000.0,0.0,0.0,4
Hospital,420,15,3,2014-07-01,0,0,0,0,0,0.0,600000.0,375000.0,0.0,0.0,4
Hospital,420,15,3,2014-08-01,0,0,0,0,0,0.0,150000.0,375000.0,0.0,0.0,4
Hospital,420,15,3,2014-09-01,0,0,0,0,0,0.0,225000.0,300000.0,0.0,0.0,4
Hospital,420,15,3,2014-10-01,0,0,0,0,0,0.0,825000.0,150000.0,0.0,0.0,4
Hospital,420,15,3,2014-11-01,0,0,0,0,0,0.0,225000.0,750000.0,0.0,0.0,4
Hospital,420,15,3,2014-12-01,0,0,0,0,0,0.0,225000.0,375000.0,0.0,0.0,4
Hospital,420,15,3,2015-01-01,0,0,0,0,0,0.0,1350000.0,0.0,0.0,0.0,4
Hospital,420,15,3,2015-02-01,0,0,0,0,0,0.0,1950000.0,0.0,0.0,0.0,4
Hospital,420,15,3,2015-03-01,0,0,0,0,0,0.0,1800000.0,0.0,0.0,0.0,4
Hospital,420,15,3,2015-04-01,0,0,0,41500,0,0.0,1800000.0,0.0,0.0,0.0,4
Hospital,420,15,3,2015-05-01,0,0,0,0,0,0.0,1425000.0,0.0,0.0,0.0,4
Hospital,420,15,3,2015-06-01,0,0,0,300800,0,0.0,1800000.0,0.0,0.0,0.0,5
Hospital,420,15,3,2015-07-01,852365,8,0,0,0,0.0,0.0,0.0,0.0,0.0,5
Hospital,420,15,3,2015-08-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5
Hospital,420,15,3,2015-09-01,0,0,0,0,0,0.0,450000.0,450000.0,0.0,0.0,5
Pharmacy,720,33,3,2013-10-01,2557096,25,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,720,33,3,2013-11-01,2557096,25,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,720,33,3,2013-12-01,3409461,33,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,720,33,3,2014-01-01,8097469,66,0,882774,0,0.0,0.0,0.0,0.0,0.0,4
Pharmacy,720,33,3,2014-02-01,3409461,33,0,0,0,0.0,0.0,1725000.0,0.0,0.0,4
Pharmacy,720,33,3,2014-03-01,3835643,25,974770,0,0,0.0,675000.0,1500000.0,0.0,0.0,4
Pharmacy,720,33,3,2014-04-01,4261826,41,0,0,0,0.0,1200000.0,600000.0,0.0,75000.0,4
Pharmacy,720,33,3,2014-05-01,3409461,33,0,741465,0,0.0,2025000.0,75000.0,0.0,0.0,4
Pharmacy,720,33,3,2014-06-01,4261826,41,0,444570,0,0.0,1800000.0,450000.0,0.0,0.0,4
Pharmacy,720,33,3,2014-07-01,2557096,25,555864,0,0,75000.0,1725000.0,375000.0,0.0,0.0,4
Pharmacy,720,33,3,2014-08-01,5114191,49,0,441810,0,0.0,1800000.0,975000.0,0.0,0.0,4
Pharmacy,720,33,3,2014-09-01,4261826,41,0,1302270,0,0.0,450000.0,900000.0,0.0,0.0,4
Pharmacy,720,33,3,2014-10-01,4261826,41,0,916185,0,0.0,2100000.0,75000.0,0.0,0.0,4
Pharmacy,720,33,3,2014-11-01,5114191,49,0,0,0,0.0,2100000.0,150000.0,0.0,0.0,4
Pharmacy,720,33,3,2014-12-01,4261826,41,0,0,0,0.0,2400000.0,75000.0,0.0,0.0,4
Pharmacy,720,33,3,2015-01-01,5966556,57,0,952623,0,0.0,2025000.0,75000.0,0.0,0.0,4
Pharmacy,720,33,3,2015-02-01,2557096,25,0,0,0,0.0,1350000.0,450000.0,0.0,0.0,4
Pharmacy,720,33,3,2015-03-01,5114191,49,1043265,1411935,0,0.0,1275000.0,900000.0,0.0,0.0,4
Pharmacy,720,33,3,2015-04-01,3409461,33,0,0,0,0.0,1500000.0,150000.0,0.0,0.0,4
Pharmacy,720,33,3,2015-05-01,0,0,0,833050,0,0.0,1500000.0,0.0,0.0,0.0,4
Pharmacy,720,33,3,2015-06-01,7671287,74,0,0,0,0.0,1875000.0,375000.0,0.0,0.0,5
Pharmacy,720,33,3,2015-07-01,7671287,74,0,1147062,0,0.0,1950000.0,0.0,0.0,0.0,5
Pharmacy,720,33,3,2015-08-01,5966556,57,0,1677954,0,0.0,2850000.0,375000.0,75000.0,0.0,5
Pharmacy,720,33,3,2015-09-01,9802200,107,372836,2772653,0,150000.0,3300000.0,225000.0,75000.0,0.0,5
Private Clinic,520,20,3,2013-10-01,852365,8,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,520,20,3,2013-11-01,1704730,16,0,0,0,0.0,225000.0,225000.0,0.0,0.0,4
Private Clinic,520,20,3,2013-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,520,20,3,2014-01-01,852365,8,0,0,0,0.0,525000.0,300000.0,0.0,0.0,4
Private Clinic,520,20,3,2014-02-01,852365,8,0,203200,0,0.0,825000.0,450000.0,0.0,0.0,4
Private Clinic,520,20,3,2014-03-01,1704730,16,0,301665,0,0.0,750000.0,750000.0,0.0,0.0,4
Private Clinic,520,20,3,2014-04-01,1704730,16,0,0,0,0.0,675000.0,825000.0,0.0,0.0,4
Private Clinic,520,20,3,2014-05-01,1704730,16,0,0,0,0.0,525000.0,600000.0,0.0,0.0,4
Private Clinic,520,20,3,2014-06-01,1704730,16,0,0,0,0.0,300000.0,750000.0,0.0,75000.0,4
Private Clinic,520,20,3,2014-07-01,1704730,16,0,0,0,0.0,450000.0,675000.0,0.0,0.0,4
Private Clinic,520,20,3,2014-08-01,1704730,16,0,0,0,0.0,300000.0,525000.0,0.0,0.0,4
Private Clinic,520,20,3,2014-09-01,2557096,25,0,0,0,0.0,375000.0,600000.0,0.0,0.0,4
Private Clinic,520,20,3,2014-10-01,4261826,41,0,0,0,0.0,525000.0,375000.0,0.0,75000.0,4
Private Clinic,520,20,3,2014-11-01,3409461,33,0,0,0,0.0,375000.0,450000.0,0.0,0.0,4
Private Clinic,520,20,3,2014-12-01,5966556,57,0,694629,0,0.0,300000.0,375000.0,0.0,0.0,4
Private Clinic,520,20,3,2015-01-01,5114191,49,0,0,0,0.0,450000.0,375000.0,0.0,75000.0,4
Private Clinic,520,20,3,2015-02-01,3409461,33,0,0,0,0.0,525000.0,600000.0,0.0,0.0,4
Private Clinic,520,20,3,2015-03-01,4261826,41,0,414428,0,0.0,600000.0,675000.0,0.0,75000.0,4
Private Clinic,520,20,3,2015-04-01,6818921,66,0,294852,0,0.0,675000.0,675000.0,0.0,75000.0,4
Private Clinic,520,20,3,2015-05-01,2557096,25,0,0,0,0.0,450000.0,450000.0,0.0,0.0,4
Private Clinic,520,20,3,2015-06-01,5114191,49,0,0,0,0.0,450000.0,375000.0,0.0,75000.0,5
Private Clinic,520,20,3,2015-07-01,5114191,49,0,443863,0,0.0,750000.0,600000.0,0.0,0.0,5
Private Clinic,520,20,3,2015-08-01,5114191,49,0,0,256615,0.0,375000.0,1050000.0,0.0,0.0,5
Private Clinic,520,20,3,2015-09-01,8523652,82,0,482852,0,0.0,150000.0,1425000.0,0.0,75000.0,5
Hospital,790,34,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,790,34,3,2013-11-01,1704730,16,0,0,0,0.0,525000.0,0.0,0.0,0.0,4
Hospital,790,34,3,2013-12-01,1704730,16,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,790,34,3,2014-01-01,3409461,33,83600,194600,0,0.0,375000.0,3225000.0,0.0,0.0,4
Hospital,790,34,3,2014-02-01,5966556,57,397140,1503390,0,0.0,75000.0,3375000.0,0.0,0.0,4
Hospital,790,34,3,2014-03-01,8097469,66,0,125026,0,75000.0,675000.0,3300000.0,0.0,0.0,4
Hospital,790,34,3,2014-04-01,12359295,107,317712,0,0,75000.0,525000.0,3300000.0,0.0,0.0,4
Hospital,790,34,3,2014-05-01,11933113,115,385452,196400,0,0.0,525000.0,2925000.0,0.0,0.0,4
Hospital,790,34,3,2014-06-01,11080747,107,97979,334095,0,0.0,1425000.0,2100000.0,75000.0,0.0,4
Hospital,790,34,3,2014-07-01,11080747,107,96694,200000,0,0.0,1050000.0,2100000.0,0.0,0.0,4
Hospital,790,34,3,2014-08-01,17047304,164,0,164262,0,225000.0,1650000.0,1425000.0,0.0,0.0,4
Hospital,790,34,3,2014-09-01,11080747,107,0,311166,0,0.0,1950000.0,900000.0,0.0,0.0,4
Hospital,790,34,3,2014-10-01,18752034,180,538662,1154880,0,75000.0,1875000.0,1575000.0,0.0,0.0,4
Hospital,790,34,3,2014-11-01,12785478,123,0,0,0,0.0,2025000.0,975000.0,0.0,0.0,4
Hospital,790,34,3,2014-12-01,16194938,156,69055,0,0,0.0,900000.0,1275000.0,0.0,0.0,4
Hospital,790,34,3,2015-01-01,11080747,136,100000,128667,0,0.0,2250000.0,600000.0,0.0,0.0,4
Hospital,790,34,3,2015-02-01,12785478,123,0,142200,0,0.0,1575000.0,900000.0,0.0,0.0,4
Hospital,790,34,3,2015-03-01,17899669,172,0,1588041,0,0.0,1950000.0,1350000.0,75000.0,0.0,4
Hospital,790,34,3,2015-04-01,11080747,107,686167,2247270,0,0.0,1350000.0,750000.0,0.0,0.0,4
Hospital,790,34,3,2015-05-01,11933113,115,99484,312666,0,0.0,2250000.0,750000.0,0.0,0.0,4
Hospital,790,34,3,2015-06-01,14490208,139,408330,0,0,0.0,3150000.0,150000.0,0.0,0.0,5
Hospital,790,34,3,2015-07-01,16194938,156,0,539404,0,0.0,2025000.0,300000.0,0.0,0.0,5
Hospital,790,34,3,2015-08-01,18752034,180,0,133234,0,0.0,2700000.0,1125000.0,0.0,0.0,5
Hospital,790,34,3,2015-09-01,21309130,205,0,407700,0,0.0,2550000.0,1275000.0,0.0,0.0,5
Hospital,350,14,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,350,14,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,350,14,3,2013-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,350,14,3,2014-01-01,0,0,0,0,0,0.0,0.0,525000.0,0.0,0.0,4
Hospital,350,14,3,2014-02-01,2983278,16,0,0,0,0.0,0.0,1125000.0,0.0,75000.0,4
Hospital,350,14,3,2014-03-01,852365,8,0,0,0,0.0,0.0,1875000.0,0.0,0.0,4
Hospital,350,14,3,2014-04-01,852365,8,0,334600,0,0.0,0.0,1500000.0,0.0,0.0,4
Hospital,350,14,3,2014-05-01,852365,8,0,0,0,0.0,0.0,1500000.0,0.0,0.0,4
Hospital,350,14,3,2014-06-01,852365,8,9900,0,0,0.0,0.0,1575000.0,0.0,0.0,4
Hospital,350,14,3,2014-07-01,1704730,16,0,0,0,0.0,3300000.0,225000.0,0.0,0.0,4
Hospital,350,14,3,2014-08-01,1704730,16,0,0,0,0.0,3450000.0,0.0,0.0,0.0,4
Hospital,350,14,3,2014-09-01,1704730,16,0,0,0,0.0,1575000.0,0.0,0.0,0.0,4
Hospital,350,14,3,2014-10-01,4261826,41,0,0,0,75000.0,2925000.0,75000.0,0.0,0.0,4
Hospital,350,14,3,2014-11-01,2557096,25,0,0,0,0.0,3375000.0,0.0,0.0,0.0,4
Hospital,350,14,3,2014-12-01,852365,8,0,0,0,0.0,1200000.0,675000.0,0.0,0.0,4
Hospital,350,14,3,2015-01-01,2557096,25,0,435750,0,0.0,0.0,900000.0,0.0,0.0,4
Hospital,350,14,3,2015-02-01,3409461,33,0,0,0,0.0,75000.0,375000.0,0.0,0.0,4
Hospital,350,14,3,2015-03-01,2557096,25,0,2242944,0,0.0,75000.0,525000.0,0.0,0.0,4
Hospital,350,14,3,2015-04-01,3409461,33,296580,0,0,0.0,150000.0,675000.0,0.0,0.0,4
Hospital,350,14,3,2015-05-01,4261826,41,0,0,0,0.0,75000.0,375000.0,0.0,0.0,4
Hospital,350,14,3,2015-06-01,2557096,25,244998,0,0,0.0,0.0,300000.0,0.0,0.0,5
Hospital,350,14,3,2015-07-01,4261826,41,0,898200,0,0.0,525000.0,0.0,0.0,0.0,5
Hospital,350,14,3,2015-08-01,4261826,41,0,1462735,0,0.0,825000.0,0.0,0.0,0.0,5
Hospital,350,14,3,2015-09-01,4261826,41,0,0,0,0.0,525000.0,0.0,0.0,0.0,5
Hospital,380,16,3,2013-10-01,1704730,16,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,380,16,3,2013-11-01,852365,8,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,380,16,3,2013-12-01,1704730,16,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,380,16,3,2014-01-01,3409461,33,0,0,0,0.0,1050000.0,225000.0,0.0,0.0,4
Hospital,380,16,3,2014-02-01,3409461,33,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,380,16,3,2014-03-01,4261826,41,0,0,0,0.0,975000.0,525000.0,0.0,0.0,4
Hospital,380,16,3,2014-04-01,2557096,25,0,0,0,0.0,600000.0,675000.0,0.0,0.0,4
Hospital,380,16,3,2014-05-01,3409461,33,0,0,0,0.0,675000.0,675000.0,0.0,0.0,4
Hospital,380,16,3,2014-06-01,4261826,41,178512,835380,0,0.0,600000.0,600000.0,0.0,0.0,4
Hospital,380,16,3,2014-07-01,6818921,66,0,0,0,0.0,525000.0,750000.0,0.0,0.0,4
Hospital,380,16,3,2014-08-01,5966556,57,0,0,0,0.0,600000.0,825000.0,0.0,0.0,4
Hospital,380,16,3,2014-09-01,4261826,41,0,0,0,0.0,300000.0,975000.0,0.0,0.0,4
Hospital,380,16,3,2014-10-01,3409461,33,0,685450,494634,0.0,300000.0,1050000.0,0.0,0.0,4
Hospital,380,16,3,2014-11-01,6818921,66,0,0,0,0.0,75000.0,900000.0,0.0,0.0,4
Hospital,380,16,3,2014-12-01,11933113,115,0,0,0,0.0,0.0,975000.0,0.0,0.0,4
Hospital,380,16,3,2015-01-01,11080747,107,0,5266,0,0.0,300000.0,600000.0,0.0,0.0,4
Hospital,380,16,3,2015-02-01,13637843,131,0,0,0,0.0,450000.0,525000.0,0.0,0.0,4
Hospital,380,16,3,2015-03-01,14490208,139,0,583026,0,0.0,675000.0,975000.0,0.0,0.0,4
Hospital,380,16,3,2015-04-01,19604399,189,0,28125,0,0.0,600000.0,750000.0,0.0,0.0,4
Hospital,380,16,3,2015-05-01,17047304,164,0,1740463,0,0.0,600000.0,750000.0,0.0,0.0,4
Hospital,380,16,3,2015-06-01,17899669,172,0,0,0,0.0,375000.0,525000.0,0.0,0.0,5
Hospital,380,16,3,2015-07-01,17899669,172,0,233250,0,0.0,525000.0,1275000.0,0.0,0.0,5
Hospital,380,16,3,2015-08-01,16194938,156,0,0,0,0.0,300000.0,675000.0,0.0,0.0,5
Hospital,380,16,3,2015-09-01,17899669,172,0,650826,0,0.0,300000.0,525000.0,0.0,0.0,5
Hospital,300,10,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,300,10,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,300,10,3,2013-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Hospital,300,10,3,2014-01-01,0,0,0,0,0,0.0,750000.0,150000.0,0.0,0.0,4
Hospital,300,10,3,2014-02-01,0,0,0,0,0,0.0,600000.0,0.0,0.0,0.0,4
Hospital,300,10,3,2014-03-01,852365,8,0,1534368,0,0.0,600000.0,0.0,0.0,0.0,4
Hospital,300,10,3,2014-04-01,1704730,16,0,133450,0,0.0,0.0,750000.0,0.0,0.0,4
Hospital,300,10,3,2014-05-01,5114191,49,0,414375,0,0.0,300000.0,300000.0,0.0,0.0,4
Hospital,300,10,3,2014-06-01,0,0,0,730816,0,0.0,0.0,600000.0,0.0,0.0,4
Hospital,300,10,3,2014-07-01,2557096,25,0,19900,0,0.0,300000.0,675000.0,0.0,0.0,4
Hospital,300,10,3,2014-08-01,1704730,16,0,206400,0,0.0,75000.0,900000.0,0.0,0.0,4
Hospital,300,10,3,2014-09-01,3409461,33,0,932334,0,0.0,300000.0,450000.0,0.0,0.0,4
Hospital,300,10,3,2014-10-01,3409461,33,0,165150,0,0.0,0.0,825000.0,0.0,0.0,4
Hospital,300,10,3,2014-11-01,5114191,49,0,0,0,0.0,0.0,600000.0,0.0,0.0,4
Hospital,300,10,3,2014-12-01,0,0,0,0,0,0.0,150000.0,450000.0,0.0,0.0,4
Hospital,300,10,3,2015-01-01,1704730,16,0,923430,0,0.0,0.0,1275000.0,0.0,0.0,4
Hospital,300,10,3,2015-02-01,4261826,41,0,0,0,0.0,0.0,1125000.0,0.0,0.0,4
Hospital,300,10,3,2015-03-01,2557096,25,0,725450,0,0.0,225000.0,1350000.0,0.0,0.0,4
Hospital,300,10,3,2015-04-01,3409461,33,0,0,0,0.0,0.0,1350000.0,0.0,0.0,4
Hospital,300,10,3,2015-05-01,2557096,25,0,1037500,0,0.0,0.0,975000.0,0.0,0.0,4
Hospital,300,10,3,2015-06-01,2557096,25,0,240830,0,0.0,75000.0,1050000.0,0.0,0.0,5
Hospital,300,10,3,2015-07-01,3409461,33,0,0,0,0.0,0.0,1200000.0,0.0,0.0,5
Hospital,300,10,3,2015-08-01,1704730,16,0,0,0,0.0,0.0,1200000.0,0.0,0.0,5
Hospital,300,10,3,2015-09-01,1704730,16,0,1837469,187088,0.0,0.0,1125000.0,0.0,0.0,5
Private Clinic,50,1,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2013-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2014-01-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2014-02-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2014-03-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2014-04-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2014-05-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2014-06-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2014-07-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2014-08-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2014-09-01,0,0,0,75000,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2014-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2014-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2014-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2015-01-01,0,0,0,0,0,0.0,150000.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2015-02-01,0,0,0,0,0,0.0,150000.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2015-03-01,1704730,16,0,217500,0,0.0,150000.0,0.0,0.0,0.0,4
Private Clinic,50,1,3,2015-04-01,3409461,33,77631,0,0,0.0,75000.0,75000.0,0.0,0.0,4
Private Clinic,50,1,3,2015-05-01,852365,8,0,429625,0,0.0,0.0,75000.0,0.0,0.0,4
Private Clinic,50,1,3,2015-06-01,1704730,16,0,0,0,0.0,75000.0,0.0,0.0,0.0,5
Private Clinic,50,1,3,2015-07-01,852365,8,0,426125,0,0.0,0.0,75000.0,0.0,0.0,5
Private Clinic,50,1,3,2015-08-01,1704730,16,0,0,0,0.0,75000.0,0.0,0.0,0.0,5
Private Clinic,50,1,3,2015-09-01,852365,8,0,0,0,0.0,0.0,75000.0,0.0,0.0,5
Private Clinic,30,1,3,2013-10-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
Private Clinic,30,1,3,2013-11-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4
